               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.032916,            0.034997,            0.005538,             0.86347,             0.92978,             0.94828,              0.7054,            0.029171,            0.020453,            0.002976,             0.00472,             0.00472,             0.00472
                 162,            0.033467,            0.035586,           0.0054717,             0.87133,             0.92965,             0.95214,             0.69582,            0.028967,            0.020436,           0.0030079,            0.004687,            0.004687,            0.004687
                 163,            0.032986,            0.038132,           0.0056213,             0.86929,             0.93674,             0.96011,             0.70758,            0.028494,            0.020536,           0.0030254,            0.004654,            0.004654,            0.004654
                 164,            0.034616,            0.037083,           0.0053551,             0.92832,             0.89122,             0.95752,             0.68092,            0.029845,            0.020707,           0.0030084,            0.004621,            0.004621,            0.004621
                 165,            0.034156,            0.042508,           0.0061465,             0.92376,             0.87719,             0.95122,             0.70498,            0.028542,            0.020539,           0.0030297,            0.004588,            0.004588,            0.004588
                 166,            0.033864,            0.036296,           0.0064963,             0.94179,             0.87523,               0.958,             0.69355,             0.03005,            0.020648,           0.0030413,            0.004555,            0.004555,            0.004555
                 167,            0.033411,            0.035555,           0.0055626,             0.92929,             0.88512,             0.95963,             0.70664,             0.02821,            0.020506,           0.0029978,            0.004522,            0.004522,            0.004522
                 168,            0.034098,             0.03799,           0.0054274,             0.95329,             0.87095,             0.95998,             0.71516,             0.02777,            0.020297,           0.0029636,            0.004489,            0.004489,            0.004489
                 169,            0.034563,            0.041465,           0.0054199,             0.90398,             0.90543,             0.94823,             0.70689,            0.028197,            0.020337,           0.0029376,            0.004456,            0.004456,            0.004456
                 170,              0.0329,            0.038762,           0.0054455,             0.89362,             0.91326,             0.94838,             0.70689,            0.027528,             0.02021,           0.0028875,            0.004423,            0.004423,            0.004423
                 171,            0.032287,            0.037405,           0.0048022,             0.91184,             0.90699,             0.94957,             0.70907,            0.027609,             0.02025,             0.00282,             0.00439,             0.00439,             0.00439
                 172,            0.034497,            0.042291,           0.0053927,             0.91751,             0.90593,             0.94854,              0.6891,            0.028685,            0.020017,           0.0027578,            0.004357,            0.004357,            0.004357
                 173,            0.032869,            0.036503,           0.0051793,             0.91775,             0.89693,             0.94515,             0.69699,            0.028639,            0.019923,            0.002729,            0.004324,            0.004324,            0.004324
                 174,             0.03336,            0.035274,           0.0051909,             0.88978,             0.92698,             0.94597,             0.69382,            0.029381,            0.019878,           0.0027399,            0.004291,            0.004291,            0.004291
                 175,            0.033931,            0.035481,           0.0052578,             0.90207,             0.92766,             0.95622,             0.70652,            0.028351,            0.019708,           0.0027764,            0.004258,            0.004258,            0.004258
                 176,            0.035087,            0.035763,           0.0051838,             0.90845,              0.9269,             0.95365,             0.71756,            0.027283,            0.019736,           0.0028045,            0.004225,            0.004225,            0.004225
                 177,            0.032982,            0.036815,           0.0050229,             0.89449,             0.92856,             0.94771,             0.68025,            0.030587,            0.020216,           0.0028364,            0.004192,            0.004192,            0.004192
                 178,            0.035389,             0.03955,           0.0056134,             0.91044,             0.92335,             0.95381,             0.69999,            0.027734,            0.019939,           0.0028172,            0.004159,            0.004159,            0.004159
                 179,            0.033843,            0.035958,           0.0057229,             0.90958,             0.92602,             0.95921,             0.70926,            0.027795,             0.01975,           0.0027718,            0.004126,            0.004126,            0.004126
                 180,            0.032944,            0.038768,           0.0048595,             0.88835,               0.932,             0.94976,             0.71096,            0.027975,            0.019758,           0.0027737,            0.004093,            0.004093,            0.004093
                 181,            0.032317,            0.035502,           0.0049817,             0.89344,             0.92605,             0.94715,             0.71067,            0.027968,            0.019629,           0.0027795,             0.00406,             0.00406,             0.00406
                 182,            0.033205,            0.036272,            0.005833,             0.90826,             0.92656,             0.94876,              0.7042,            0.028759,            0.019721,           0.0027973,            0.004027,            0.004027,            0.004027
                 183,            0.032688,             0.03868,           0.0049338,             0.90578,             0.92841,             0.95503,             0.72668,            0.027535,            0.019386,           0.0028079,            0.003994,            0.003994,            0.003994
                 184,            0.032405,             0.03504,            0.004838,             0.89922,              0.9292,             0.95198,             0.73082,            0.026928,            0.019279,             0.00283,            0.003961,            0.003961,            0.003961
                 185,            0.032146,            0.034565,           0.0057465,             0.91046,             0.93005,             0.95857,             0.71929,            0.026314,            0.019131,           0.0028252,            0.003928,            0.003928,            0.003928
                 186,            0.030789,            0.035021,           0.0054672,             0.91812,             0.90972,             0.95798,              0.7353,             0.02591,            0.019025,           0.0028133,            0.003895,            0.003895,            0.003895
                 187,             0.03149,            0.032407,           0.0047637,             0.91535,             0.90582,             0.95227,             0.72481,            0.027657,            0.019253,           0.0027999,            0.003862,            0.003862,            0.003862
                 188,            0.033725,            0.036903,            0.005142,             0.91442,             0.90347,             0.95055,             0.73028,            0.027055,             0.01915,           0.0027872,            0.003829,            0.003829,            0.003829
                 189,            0.032209,            0.034286,           0.0051906,              0.9309,             0.89395,             0.95187,             0.73566,            0.026942,            0.019208,           0.0027527,            0.003796,            0.003796,            0.003796
                 190,             0.03101,            0.039782,           0.0046611,             0.95134,             0.87853,             0.95331,             0.72292,            0.027107,            0.019271,            0.002702,            0.003763,            0.003763,            0.003763
                 191,            0.033453,             0.03824,           0.0046082,             0.89932,             0.91695,              0.9494,             0.72848,            0.026895,            0.019214,            0.002679,             0.00373,             0.00373,             0.00373
                 192,            0.031274,            0.037435,           0.0053169,             0.89742,             0.92088,             0.94932,             0.72983,            0.026961,            0.019149,           0.0026739,            0.003697,            0.003697,            0.003697
                 193,            0.033213,            0.035128,           0.0056837,              0.9198,             0.91055,             0.96146,             0.75165,            0.026126,            0.018992,           0.0026719,            0.003664,            0.003664,            0.003664
                 194,            0.031852,            0.037176,           0.0050199,             0.92559,             0.89901,             0.95354,             0.73387,            0.026072,            0.018844,           0.0026493,            0.003631,            0.003631,            0.003631
                 195,            0.031906,            0.039207,           0.0048075,             0.92348,             0.90314,             0.95289,             0.72871,            0.026852,            0.018849,           0.0026208,            0.003598,            0.003598,            0.003598
                 196,            0.031007,            0.034462,           0.0045873,             0.95004,             0.88748,             0.95602,             0.73544,            0.026414,            0.018619,           0.0025955,            0.003565,            0.003565,            0.003565
                 197,            0.029905,             0.03303,           0.0043583,             0.89122,             0.94036,             0.95851,             0.74352,            0.025679,            0.018565,           0.0025464,            0.003532,            0.003532,            0.003532
                 198,            0.031936,            0.035672,           0.0052322,             0.88822,             0.93688,             0.95676,              0.7316,            0.026564,            0.018584,           0.0025148,            0.003499,            0.003499,            0.003499
                 199,            0.031476,             0.03453,           0.0044402,             0.90494,             0.93234,             0.95676,             0.74365,            0.025836,            0.018517,           0.0025014,            0.003466,            0.003466,            0.003466
                 200,            0.030849,            0.035078,           0.0044527,             0.92502,             0.93103,             0.96076,             0.73963,            0.026083,            0.018618,           0.0024909,            0.003433,            0.003433,            0.003433
                 201,            0.031814,            0.037397,            0.004206,             0.92791,             0.93191,             0.95866,             0.74256,            0.025801,            0.018482,           0.0025013,              0.0034,              0.0034,              0.0034
                 202,            0.029759,            0.032753,           0.0042767,             0.92644,             0.93412,             0.96008,             0.74155,            0.025453,            0.018535,           0.0025056,            0.003367,            0.003367,            0.003367
                 203,            0.030352,             0.03316,           0.0040757,             0.91742,              0.9325,             0.95645,             0.74978,            0.025216,            0.018446,           0.0025055,            0.003334,            0.003334,            0.003334
                 204,            0.030345,             0.03387,           0.0044184,             0.91933,              0.9382,              0.9568,             0.75937,            0.024722,            0.018337,           0.0025037,            0.003301,            0.003301,            0.003301
                 205,            0.030018,            0.038788,           0.0049326,             0.90363,             0.94144,             0.95449,             0.75565,            0.024765,            0.018272,           0.0024984,            0.003268,            0.003268,            0.003268
                 206,             0.03268,            0.040239,           0.0047523,             0.89293,             0.94921,             0.95932,             0.75603,            0.024927,            0.018224,            0.002467,            0.003235,            0.003235,            0.003235
                 207,            0.029305,            0.036071,           0.0042229,             0.93565,             0.92009,             0.95917,             0.76328,            0.024396,            0.017996,           0.0024395,            0.003202,            0.003202,            0.003202
                 208,            0.030212,            0.036296,           0.0045371,             0.93789,             0.91742,             0.96755,             0.75541,            0.026087,            0.018237,           0.0024332,            0.003169,            0.003169,            0.003169
                 209,            0.032212,            0.038177,           0.0048167,             0.92316,              0.9327,             0.96693,             0.76755,             0.02487,            0.018043,           0.0024189,            0.003136,            0.003136,            0.003136
                 210,            0.031091,            0.037344,           0.0045227,              0.9393,             0.91099,             0.96478,              0.7521,            0.025712,            0.018296,           0.0024192,            0.003103,            0.003103,            0.003103
                 211,            0.030393,            0.035609,           0.0042514,             0.95202,             0.90031,             0.96352,             0.75135,            0.026076,             0.01832,           0.0024199,             0.00307,             0.00307,             0.00307
                 212,            0.030183,            0.036164,           0.0041052,             0.94612,             0.90076,              0.9628,             0.75382,            0.025277,            0.018159,           0.0024308,            0.003037,            0.003037,            0.003037
                 213,            0.028189,            0.034993,           0.0044785,             0.93852,             0.90548,             0.96375,             0.76672,            0.024513,            0.017972,           0.0024322,            0.003004,            0.003004,            0.003004
                 214,            0.028716,            0.034224,           0.0039291,             0.93418,             0.90392,             0.96345,             0.76174,            0.024709,            0.017914,           0.0024348,            0.002971,            0.002971,            0.002971
                 215,            0.028622,            0.031356,           0.0044053,             0.94806,             0.89207,             0.96345,             0.76073,            0.024303,             0.01775,            0.002448,            0.002938,            0.002938,            0.002938
                 216,            0.029854,            0.035304,           0.0047842,             0.92929,             0.90358,             0.96407,             0.76105,            0.024174,            0.017738,           0.0024353,            0.002905,            0.002905,            0.002905
                 217,            0.028651,            0.036049,           0.0047475,             0.93226,             0.90672,             0.96478,              0.7638,            0.023948,            0.017888,            0.002419,            0.002872,            0.002872,            0.002872
                 218,            0.029641,            0.034425,           0.0045053,             0.91983,              0.9207,             0.96412,             0.76917,            0.023933,            0.017704,           0.0023997,            0.002839,            0.002839,            0.002839
                 219,            0.026771,            0.033127,           0.0042245,             0.91936,             0.91702,             0.96405,             0.76311,            0.024113,            0.017544,           0.0023751,            0.002806,            0.002806,            0.002806
                 220,            0.030196,            0.038426,           0.0050326,             0.93639,             0.90402,              0.9641,             0.74332,            0.024829,            0.017746,           0.0023624,            0.002773,            0.002773,            0.002773
                 221,            0.029357,            0.036478,           0.0041824,             0.94159,              0.9041,              0.9674,             0.75488,            0.025182,            0.017697,             0.00235,             0.00274,             0.00274,             0.00274
                 222,            0.032021,            0.034428,           0.0043468,             0.88028,             0.95697,             0.96808,             0.74291,            0.026795,            0.017915,           0.0023414,            0.002707,            0.002707,            0.002707
                 223,            0.029684,            0.033982,           0.0043816,             0.90255,              0.9503,             0.96802,             0.75921,            0.024353,            0.017677,           0.0023392,            0.002674,            0.002674,            0.002674
                 224,            0.029695,            0.033692,           0.0042506,             0.89964,             0.94638,             0.96468,             0.76327,            0.024734,             0.01767,           0.0023292,            0.002641,            0.002641,            0.002641
                 225,            0.029556,            0.034606,           0.0045384,             0.90908,             0.94493,             0.96436,             0.76656,            0.023991,            0.017484,           0.0023062,            0.002608,            0.002608,            0.002608
                 226,            0.027854,            0.034113,           0.0039512,             0.90283,              0.9431,             0.96343,             0.76904,            0.023819,            0.017503,           0.0022827,            0.002575,            0.002575,            0.002575
                 227,             0.02889,            0.033704,           0.0043978,             0.90077,             0.94331,             0.96263,             0.77221,            0.023468,            0.017332,           0.0022752,            0.002542,            0.002542,            0.002542
                 228,             0.02894,            0.033758,           0.0042053,             0.89901,             0.94261,             0.95935,             0.77077,            0.023414,            0.017205,           0.0022815,            0.002509,            0.002509,            0.002509
                 229,            0.028545,            0.035445,           0.0042237,             0.90123,             0.94816,             0.96229,             0.77564,            0.023341,            0.017178,           0.0022807,            0.002476,            0.002476,            0.002476
                 230,            0.029106,             0.03443,           0.0044945,             0.90057,             0.94458,             0.96169,             0.77335,            0.023749,            0.017119,           0.0022809,            0.002443,            0.002443,            0.002443
                 231,            0.028379,            0.035773,           0.0042414,             0.90024,             0.94518,             0.96158,              0.7721,            0.023302,            0.016992,           0.0022807,             0.00241,             0.00241,             0.00241
                 232,            0.028865,             0.03187,           0.0045145,             0.89916,             0.94576,             0.96249,             0.76192,            0.023928,            0.017156,           0.0022719,            0.002377,            0.002377,            0.002377
                 233,            0.029723,            0.031969,           0.0038795,             0.89784,             0.94194,             0.96083,             0.75965,            0.023939,             0.01717,            0.002269,            0.002344,            0.002344,            0.002344
                 234,            0.027209,            0.033528,           0.0036952,               0.907,             0.94531,             0.96355,             0.76095,             0.02376,            0.017046,           0.0022615,            0.002311,            0.002311,            0.002311
                 235,            0.029141,            0.035656,           0.0045384,             0.91162,             0.94903,             0.96428,             0.76851,             0.02367,            0.017114,           0.0022463,            0.002278,            0.002278,            0.002278
                 236,            0.029476,            0.037287,           0.0039447,             0.91627,              0.9482,             0.96509,             0.77175,            0.023195,            0.017022,           0.0022415,            0.002245,            0.002245,            0.002245
                 237,            0.028087,            0.031747,           0.0042412,             0.92079,             0.94454,             0.96344,             0.76971,            0.023255,            0.017119,           0.0022486,            0.002212,            0.002212,            0.002212
                 238,            0.030137,            0.035968,           0.0046922,              0.9182,              0.9436,             0.95752,             0.76498,            0.023758,            0.017283,           0.0022553,            0.002179,            0.002179,            0.002179
                 239,            0.028662,            0.032361,            0.003785,             0.91255,             0.94204,               0.956,             0.77148,            0.023598,            0.017268,           0.0022389,            0.002146,            0.002146,            0.002146
                 240,            0.029492,            0.033374,           0.0041534,             0.91623,             0.94552,             0.95843,             0.77335,            0.023229,            0.017107,           0.0022306,            0.002113,            0.002113,            0.002113
                 241,            0.028826,            0.039138,           0.0043854,             0.91849,             0.94774,             0.95838,             0.77283,            0.022693,            0.016969,           0.0022238,             0.00208,             0.00208,             0.00208
                 242,            0.028145,            0.035045,           0.0040127,             0.91499,             0.94792,             0.95789,             0.77508,            0.022958,            0.017014,            0.002212,            0.002047,            0.002047,            0.002047
                 243,            0.027391,             0.03344,           0.0041422,             0.90261,             0.95147,             0.95688,             0.78247,            0.022945,            0.016956,           0.0021943,            0.002014,            0.002014,            0.002014
                 244,            0.027344,            0.032675,           0.0041322,              0.9003,             0.95242,              0.9573,             0.78328,            0.023025,            0.016915,           0.0021855,            0.001981,            0.001981,            0.001981
                 245,            0.027846,            0.033313,           0.0040441,             0.89841,             0.95723,             0.96456,             0.79417,            0.022634,            0.016734,           0.0021928,            0.001948,            0.001948,            0.001948
                 246,            0.027975,             0.03422,           0.0036404,             0.89725,             0.95836,             0.96547,             0.79123,            0.022703,             0.01674,           0.0021893,            0.001915,            0.001915,            0.001915
                 247,            0.027596,            0.035087,           0.0041033,               0.897,             0.95919,             0.96528,             0.79533,            0.022545,            0.016672,           0.0021778,            0.001882,            0.001882,            0.001882
                 248,            0.027422,            0.034343,           0.0042484,             0.89554,             0.95986,              0.9663,             0.79171,            0.022602,            0.016669,           0.0021687,            0.001849,            0.001849,            0.001849
                 249,            0.026743,             0.03335,           0.0037532,             0.93302,             0.92544,             0.95647,             0.78819,            0.022319,            0.016594,           0.0021607,            0.001816,            0.001816,            0.001816
                 250,            0.027756,            0.033109,           0.0039991,             0.88714,             0.96184,             0.95947,             0.78908,            0.022559,             0.01662,           0.0021478,            0.001783,            0.001783,            0.001783
                 251,            0.028335,             0.03175,           0.0039545,             0.88671,             0.96136,             0.95903,             0.78159,            0.022702,            0.016658,           0.0021329,             0.00175,             0.00175,             0.00175
                 252,            0.028889,            0.030125,           0.0037058,             0.88766,             0.96019,             0.95885,             0.79041,            0.022298,            0.016575,           0.0021228,            0.001717,            0.001717,            0.001717
                 253,              0.0287,            0.033366,           0.0039813,             0.88814,             0.95979,              0.9581,             0.78033,            0.023155,            0.016704,           0.0021194,            0.001684,            0.001684,            0.001684
                 254,            0.029662,            0.034579,           0.0042376,             0.89376,             0.95837,             0.96548,              0.7888,            0.022807,            0.016719,           0.0021184,            0.001651,            0.001651,            0.001651
                 255,            0.027978,            0.031467,           0.0035742,             0.89672,             0.95791,             0.96592,             0.79577,            0.022491,            0.016588,           0.0021185,            0.001618,            0.001618,            0.001618
                 256,            0.025741,              0.0323,           0.0033609,             0.90124,             0.95085,             0.96563,             0.79703,            0.022112,            0.016485,           0.0021085,            0.001585,            0.001585,            0.001585
                 257,            0.027247,            0.029249,           0.0038325,             0.90803,             0.94795,             0.96504,             0.80062,             0.02209,             0.01649,           0.0021031,            0.001552,            0.001552,            0.001552
                 258,              0.0263,            0.029973,           0.0045837,             0.91024,             0.94928,             0.96669,             0.79739,            0.022206,            0.016501,           0.0020932,            0.001519,            0.001519,            0.001519
                 259,            0.028842,            0.035965,            0.003932,             0.91284,             0.95066,             0.96728,             0.79709,            0.022233,            0.016436,           0.0020866,            0.001486,            0.001486,            0.001486
                 260,            0.026202,            0.030615,           0.0033065,             0.90875,             0.94799,             0.96909,             0.80542,            0.022038,            0.016368,           0.0020787,            0.001453,            0.001453,            0.001453
                 261,            0.026105,             0.03041,           0.0036824,             0.91047,             0.95172,             0.97069,             0.79969,            0.021963,            0.016319,           0.0020759,             0.00142,             0.00142,             0.00142
                 262,            0.026741,            0.031538,           0.0041483,             0.90848,             0.94939,             0.96827,             0.79808,            0.021953,            0.016267,            0.002068,            0.001387,            0.001387,            0.001387
                 263,            0.026948,            0.031902,           0.0041818,             0.91017,             0.95023,             0.96643,             0.79017,            0.022818,            0.016414,           0.0020652,            0.001354,            0.001354,            0.001354
                 264,            0.027021,            0.031435,           0.0038405,             0.90801,             0.94887,             0.96564,             0.79271,             0.02195,            0.016136,            0.002057,            0.001321,            0.001321,            0.001321
                 265,            0.027618,            0.033155,           0.0038606,             0.90234,             0.94859,             0.96507,             0.79223,            0.022066,            0.016179,           0.0020519,            0.001288,            0.001288,            0.001288
                 266,            0.028608,            0.033189,           0.0043657,             0.89997,             0.94788,             0.96456,             0.79478,             0.02178,            0.016147,           0.0020438,            0.001255,            0.001255,            0.001255
                 267,            0.027596,            0.030431,              0.0038,             0.89752,             0.95261,             0.96757,             0.79357,            0.022137,            0.016163,           0.0020438,            0.001222,            0.001222,            0.001222
                 268,            0.026004,            0.031035,           0.0037066,             0.89651,             0.95166,             0.96489,             0.79393,            0.021865,             0.01611,           0.0020443,            0.001189,            0.001189,            0.001189
                 269,            0.026392,            0.035221,           0.0039677,             0.90058,             0.95233,             0.96726,             0.79821,            0.021683,            0.016033,           0.0020462,            0.001156,            0.001156,            0.001156
                 270,            0.027015,            0.032704,           0.0036843,             0.90442,             0.95028,             0.96638,             0.80122,            0.021592,            0.016005,           0.0020406,            0.001123,            0.001123,            0.001123
                 271,             0.02656,            0.031765,           0.0034313,             0.89905,             0.94971,             0.96729,             0.80355,            0.021409,            0.015948,           0.0020374,             0.00109,             0.00109,             0.00109
                 272,            0.027801,            0.030686,           0.0038423,             0.90006,             0.95047,             0.96678,             0.80908,             0.02142,            0.015972,            0.002033,            0.001057,            0.001057,            0.001057
                 273,             0.02451,            0.031831,           0.0030548,              0.9039,             0.95277,             0.96749,             0.80612,            0.021391,            0.016003,            0.002031,            0.001024,            0.001024,            0.001024
                 274,            0.025349,            0.030409,           0.0036436,             0.90604,             0.95191,             0.96744,             0.80869,            0.021339,            0.015946,            0.002022,            0.000991,            0.000991,            0.000991
                 275,            0.026449,            0.033213,           0.0036443,             0.90687,             0.95269,             0.96785,             0.80623,            0.021286,            0.015917,            0.002014,            0.000958,            0.000958,            0.000958
                 276,            0.025777,            0.027089,           0.0037969,             0.90668,             0.95433,             0.96792,             0.80621,            0.021274,            0.015933,           0.0020039,            0.000925,            0.000925,            0.000925
                 277,            0.025947,            0.030384,           0.0034225,               0.909,             0.95327,             0.96798,             0.80752,            0.021272,             0.01595,           0.0019931,            0.000892,            0.000892,            0.000892
                 278,            0.026147,            0.032369,           0.0037459,             0.91174,             0.95162,             0.96661,             0.81457,            0.021231,            0.015911,            0.001983,            0.000859,            0.000859,            0.000859
                 279,            0.026668,            0.033731,           0.0043009,             0.91496,             0.95081,             0.96798,             0.81474,            0.021071,            0.015838,           0.0019734,            0.000826,            0.000826,            0.000826
                 280,            0.025913,            0.029564,           0.0037733,             0.91098,             0.94907,             0.96691,             0.81377,            0.020999,            0.015794,           0.0019631,            0.000793,            0.000793,            0.000793
                 281,            0.026678,            0.031146,           0.0038112,             0.90921,             0.94944,             0.96504,             0.81278,            0.021019,            0.015779,           0.0019595,             0.00076,             0.00076,             0.00076
                 282,            0.026244,            0.033093,           0.0033592,             0.90988,             0.94997,             0.96512,             0.81462,             0.02088,            0.015685,           0.0019559,            0.000727,            0.000727,            0.000727
                 283,            0.026448,            0.034626,           0.0039517,             0.90965,             0.94876,             0.96524,             0.81566,            0.020899,            0.015664,           0.0019544,            0.000694,            0.000694,            0.000694
                 284,            0.026796,            0.027464,           0.0037349,             0.90593,             0.95015,             0.96479,             0.81694,            0.020881,            0.015659,           0.0019502,            0.000661,            0.000661,            0.000661
                 285,            0.026911,            0.034408,           0.0037076,             0.90766,               0.953,             0.96541,             0.81622,            0.020945,            0.015678,           0.0019465,            0.000628,            0.000628,            0.000628
                 286,            0.025096,            0.030014,           0.0032364,             0.91427,             0.95122,             0.96651,             0.81511,            0.020914,             0.01563,           0.0019412,            0.000595,            0.000595,            0.000595
                 287,             0.02617,            0.027678,           0.0036686,             0.91312,             0.94984,             0.96618,             0.81705,            0.020745,            0.015599,           0.0019401,            0.000562,            0.000562,            0.000562
                 288,            0.025925,            0.031575,           0.0038516,             0.91117,             0.95099,             0.96659,             0.82062,            0.020698,             0.01559,           0.0019353,            0.000529,            0.000529,            0.000529
                 289,            0.024288,             0.02946,           0.0030494,             0.91129,             0.95083,             0.96818,             0.82329,            0.020639,            0.015564,           0.0019298,            0.000496,            0.000496,            0.000496
                 290,            0.024632,            0.027573,           0.0034649,             0.91222,             0.95234,             0.96746,             0.82552,            0.020504,             0.01552,           0.0019257,            0.000463,            0.000463,            0.000463
                 291,            0.025437,            0.029555,            0.003276,             0.90917,               0.953,             0.96747,             0.82653,            0.020469,            0.015496,           0.0019186,             0.00043,             0.00043,             0.00043
                 292,            0.027516,             0.03325,           0.0041335,             0.91125,             0.95237,             0.96748,             0.82506,            0.020459,            0.015485,           0.0019131,            0.000397,            0.000397,            0.000397
                 293,            0.025987,            0.033173,           0.0035469,              0.9127,             0.95141,             0.96619,             0.82521,            0.020442,            0.015459,           0.0019121,            0.000364,            0.000364,            0.000364
                 294,            0.025577,             0.02841,           0.0038959,             0.91226,             0.95156,             0.96739,              0.8236,            0.020431,            0.015443,           0.0019077,            0.000331,            0.000331,            0.000331
                 295,            0.025608,            0.029481,           0.0039485,             0.91076,             0.95262,             0.96735,             0.82308,             0.02043,             0.01545,           0.0019072,            0.000298,            0.000298,            0.000298
                 296,            0.024184,            0.026752,           0.0040983,             0.90883,             0.95206,             0.96622,             0.82309,            0.020417,            0.015442,           0.0019036,            0.000265,            0.000265,            0.000265
                 297,            0.024808,            0.031144,           0.0035233,             0.90957,             0.95215,             0.96647,             0.82296,            0.020369,            0.015408,           0.0019019,            0.000232,            0.000232,            0.000232
                 298,            0.023793,            0.028029,            0.003659,             0.90932,             0.95179,             0.96658,             0.82329,            0.020345,            0.015377,           0.0019001,            0.000199,            0.000199,            0.000199
                 299,            0.025438,            0.029679,           0.0037536,             0.90791,             0.95285,             0.96687,             0.82455,            0.020351,            0.015371,           0.0018991,            0.000166,            0.000166,            0.000166
