               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.032966,            0.034998,           0.0057247,             0.86997,             0.91607,             0.94819,             0.69864,            0.029195,            0.020304,           0.0030376,             0.00472,             0.00472,             0.00472
                 162,            0.033295,             0.03569,           0.0055425,             0.92158,             0.87196,             0.94675,             0.69472,            0.028451,            0.020337,           0.0030546,            0.004687,            0.004687,            0.004687
                 163,            0.033009,            0.038168,           0.0058472,             0.87425,             0.93099,             0.95278,             0.70745,            0.028928,            0.020367,           0.0030332,            0.004654,            0.004654,            0.004654
                 164,             0.03433,            0.036961,           0.0053425,             0.89213,             0.93221,             0.95486,               0.688,            0.029751,            0.020565,           0.0030086,            0.004621,            0.004621,            0.004621
                 165,            0.034284,            0.042683,           0.0062685,             0.87949,             0.92579,             0.94855,             0.71385,            0.027969,            0.020399,            0.003006,            0.004588,            0.004588,            0.004588
                 166,            0.033751,            0.036118,           0.0066472,             0.89736,             0.92485,             0.95691,             0.70007,            0.029311,            0.020505,           0.0030149,            0.004555,            0.004555,            0.004555
                 167,            0.032934,            0.035115,           0.0057477,               0.903,             0.92523,             0.95664,             0.71385,             0.02823,            0.020574,           0.0030027,            0.004522,            0.004522,            0.004522
                 168,            0.034168,            0.037663,           0.0055421,             0.88794,             0.93411,               0.959,             0.71953,            0.028077,             0.02038,           0.0029719,            0.004489,            0.004489,            0.004489
                 169,            0.034783,            0.041465,           0.0055008,             0.90754,             0.90927,             0.96322,             0.70152,            0.028771,            0.020531,           0.0029526,            0.004456,            0.004456,            0.004456
                 170,            0.032735,            0.038633,           0.0054958,             0.92717,             0.88502,             0.95846,             0.69852,            0.027696,            0.020588,           0.0029142,            0.004423,            0.004423,            0.004423
                 171,            0.032224,            0.037767,           0.0049098,              0.9142,             0.90152,              0.9513,             0.70792,            0.027612,            0.020556,           0.0028299,             0.00439,             0.00439,             0.00439
                 172,            0.034108,            0.042245,           0.0055238,              0.8892,             0.91434,             0.94917,             0.68081,            0.028886,            0.020529,           0.0027592,            0.004357,            0.004357,            0.004357
                 173,            0.032757,            0.036598,           0.0052723,             0.90336,              0.8999,             0.94828,             0.69309,            0.028905,            0.020201,           0.0027231,            0.004324,            0.004324,            0.004324
                 174,            0.032823,            0.035115,           0.0052135,             0.91429,             0.91267,             0.95237,              0.7057,            0.028243,            0.020177,           0.0027357,            0.004291,            0.004291,            0.004291
                 175,            0.032796,            0.035353,           0.0053447,             0.90937,             0.90761,             0.95238,             0.72264,            0.027933,            0.020124,           0.0027571,            0.004258,            0.004258,            0.004258
                 176,            0.034972,            0.035848,           0.0053403,              0.9139,             0.89981,             0.95223,             0.70972,            0.027738,            0.020178,           0.0027806,            0.004225,            0.004225,            0.004225
                 177,             0.03331,             0.03682,           0.0049879,             0.87226,             0.90768,             0.94627,             0.66279,             0.03119,             0.02056,           0.0028013,            0.004192,            0.004192,            0.004192
                 178,            0.035513,            0.040046,             0.00562,             0.90304,              0.9134,             0.94951,             0.69941,            0.027555,            0.020117,            0.002778,            0.004159,            0.004159,            0.004159
                 179,            0.033986,            0.035813,           0.0056746,             0.86892,             0.93095,             0.94446,             0.69448,            0.028286,            0.019819,           0.0027584,            0.004126,            0.004126,            0.004126
                 180,            0.033694,             0.03902,           0.0046952,             0.90076,             0.91434,             0.94988,             0.69359,             0.02834,            0.019945,           0.0027776,            0.004093,            0.004093,            0.004093
                 181,            0.032902,            0.035737,           0.0050182,             0.89895,             0.90774,              0.9492,             0.69752,            0.028485,                0.02,           0.0027869,             0.00406,             0.00406,             0.00406
                 182,            0.033609,            0.036863,           0.0058228,             0.89821,             0.91381,             0.94573,             0.71082,            0.028472,            0.019842,           0.0028029,            0.004027,            0.004027,            0.004027
                 183,             0.03227,            0.038523,           0.0051267,             0.90512,             0.92644,             0.95478,             0.72298,            0.026999,            0.019563,           0.0028212,            0.003994,            0.003994,            0.003994
                 184,            0.032059,            0.035151,           0.0049168,              0.8923,             0.93195,             0.95275,              0.7212,            0.026578,            0.019272,           0.0028356,            0.003961,            0.003961,            0.003961
                 185,            0.032176,            0.034551,           0.0057885,             0.92264,             0.90776,             0.95475,             0.71772,            0.026887,            0.019187,           0.0028374,            0.003928,            0.003928,            0.003928
                 186,            0.031203,            0.034765,            0.005321,             0.92863,             0.90902,             0.94997,             0.72673,            0.026213,              0.0191,           0.0028464,            0.003895,            0.003895,            0.003895
                 187,             0.03179,            0.032507,           0.0048878,             0.91821,             0.90467,             0.95057,             0.71985,             0.02736,            0.019257,           0.0028352,            0.003862,            0.003862,            0.003862
                 188,            0.033525,            0.036739,           0.0049119,              0.9268,             0.90325,             0.94945,             0.72956,            0.026922,            0.019304,           0.0028047,            0.003829,            0.003829,            0.003829
                 189,            0.032187,            0.034442,           0.0051202,             0.93023,             0.90534,             0.96063,             0.73838,            0.026568,            0.019194,           0.0027693,            0.003796,            0.003796,            0.003796
                 190,            0.031167,            0.040248,           0.0048163,             0.92965,             0.90295,             0.94965,             0.73822,            0.026585,            0.019007,           0.0027047,            0.003763,            0.003763,            0.003763
                 191,            0.033363,            0.038137,           0.0045383,             0.92486,             0.89755,             0.95638,             0.73657,            0.026544,            0.019015,            0.002668,             0.00373,             0.00373,             0.00373
                 192,            0.031188,            0.037678,           0.0051829,             0.92704,             0.89305,             0.95148,               0.749,            0.026847,            0.019047,           0.0026545,            0.003697,            0.003697,            0.003697
                 193,            0.033325,              0.0354,           0.0056704,             0.92768,             0.88998,             0.94806,             0.73509,            0.026588,            0.019188,           0.0026478,            0.003664,            0.003664,            0.003664
                 194,            0.032009,            0.037354,           0.0048246,              0.9105,             0.90968,             0.95292,             0.74848,            0.025882,            0.019072,           0.0026205,            0.003631,            0.003631,            0.003631
                 195,            0.031912,            0.039702,           0.0048236,             0.93561,             0.89146,             0.95114,             0.73738,             0.02674,            0.019079,           0.0025975,            0.003598,            0.003598,            0.003598
                 196,             0.03082,            0.034777,           0.0046407,             0.93312,             0.88992,             0.95214,             0.73455,            0.026325,            0.018896,           0.0025745,            0.003565,            0.003565,            0.003565
                 197,            0.029673,            0.033292,           0.0042742,             0.93518,             0.89989,               0.956,             0.73776,            0.025891,            0.018785,           0.0025343,            0.003532,            0.003532,            0.003532
                 198,            0.031914,            0.036339,            0.005283,              0.8874,             0.93572,             0.96199,             0.74849,            0.026024,            0.018688,           0.0025031,            0.003499,            0.003499,            0.003499
                 199,            0.030966,            0.034451,           0.0045242,             0.90611,             0.93092,             0.96536,             0.75407,            0.025434,            0.018584,           0.0024765,            0.003466,            0.003466,            0.003466
                 200,            0.030145,            0.034939,           0.0044452,             0.91999,              0.9278,             0.96529,             0.75011,            0.025331,            0.018586,           0.0024642,            0.003433,            0.003433,            0.003433
                 201,            0.031111,            0.037201,           0.0042632,             0.91628,             0.93141,             0.96272,             0.75087,            0.025193,            0.018464,           0.0024757,              0.0034,              0.0034,              0.0034
                 202,            0.029569,            0.032693,           0.0043129,             0.91084,              0.9283,             0.96161,             0.74672,            0.025534,            0.018491,           0.0024935,            0.003367,            0.003367,            0.003367
                 203,            0.030282,              0.0329,            0.004028,             0.91407,             0.93607,             0.96351,             0.74937,            0.024983,            0.018321,           0.0025019,            0.003334,            0.003334,            0.003334
                 204,            0.030331,            0.033999,           0.0045058,             0.90054,              0.9427,             0.96263,             0.75239,            0.024987,            0.018284,           0.0024887,            0.003301,            0.003301,            0.003301
                 205,            0.030299,            0.038903,           0.0048683,             0.88039,             0.94765,             0.96217,             0.74597,            0.025517,             0.01827,           0.0024809,            0.003268,            0.003268,            0.003268
                 206,            0.032919,            0.040498,           0.0049001,             0.93906,             0.90886,             0.96507,             0.74545,              0.0248,             0.01813,           0.0024502,            0.003235,            0.003235,            0.003235
                 207,            0.029444,            0.036504,           0.0042355,             0.94528,             0.91177,              0.9696,              0.7615,             0.02459,            0.018037,           0.0024157,            0.003202,            0.003202,            0.003202
                 208,            0.030321,            0.036414,           0.0046182,             0.93036,             0.92391,             0.97015,             0.74337,            0.026166,            0.018308,           0.0023978,            0.003169,            0.003169,            0.003169
                 209,             0.03255,            0.038454,           0.0048023,             0.93392,             0.91949,             0.96748,              0.7556,            0.025323,            0.018154,           0.0023802,            0.003136,            0.003136,            0.003136
                 210,              0.0318,            0.037543,           0.0043883,             0.93759,             0.91756,             0.96857,             0.73574,            0.026413,            0.018456,           0.0023846,            0.003103,            0.003103,            0.003103
                 211,            0.030333,            0.035663,           0.0042708,             0.93997,              0.9088,             0.96392,             0.74391,            0.025659,             0.01828,           0.0023858,             0.00307,             0.00307,             0.00307
                 212,            0.029563,            0.035756,           0.0042777,             0.94207,             0.91153,               0.966,             0.75614,            0.024894,            0.018098,           0.0023912,            0.003037,            0.003037,            0.003037
                 213,            0.028009,             0.03485,           0.0044414,             0.92665,             0.92108,             0.96614,             0.76172,            0.024566,            0.017955,           0.0023812,            0.003004,            0.003004,            0.003004
                 214,            0.028639,             0.03433,           0.0040368,              0.9329,             0.90647,             0.96551,             0.75847,             0.02438,             0.01784,           0.0023801,            0.002971,            0.002971,            0.002971
                 215,            0.028357,            0.031744,           0.0043109,             0.92889,             0.91017,             0.96534,               0.762,            0.024159,            0.017595,           0.0023907,            0.002938,            0.002938,            0.002938
                 216,            0.030072,            0.035777,           0.0045608,              0.9264,             0.91096,             0.96594,                0.76,            0.024621,            0.017595,           0.0023927,            0.002905,            0.002905,            0.002905
                 217,            0.028991,            0.036237,           0.0046575,             0.94116,              0.9121,             0.96914,             0.76744,             0.02392,            0.017586,           0.0023933,            0.002872,            0.002872,            0.002872
                 218,            0.029804,            0.034509,           0.0044756,             0.93226,             0.91285,             0.96837,             0.76307,            0.023775,            0.017428,           0.0023774,            0.002839,            0.002839,            0.002839
                 219,            0.026545,            0.032978,           0.0041082,              0.9131,             0.92749,             0.96622,               0.765,            0.023713,             0.01733,           0.0023615,            0.002806,            0.002806,            0.002806
                 220,            0.029521,            0.038269,            0.004996,             0.91674,             0.92489,             0.96618,             0.76406,            0.024237,            0.017521,           0.0023452,            0.002773,            0.002773,            0.002773
                 221,            0.029383,            0.036867,           0.0044891,              0.9471,             0.89822,             0.96473,             0.75896,            0.025269,            0.017662,           0.0023249,             0.00274,             0.00274,             0.00274
                 222,             0.03153,            0.034496,            0.004273,             0.93993,             0.90482,             0.96292,             0.75613,            0.025475,            0.017685,           0.0023136,            0.002707,            0.002707,            0.002707
                 223,            0.028844,            0.033183,            0.004333,             0.87725,             0.95512,             0.96526,             0.77463,            0.023888,            0.017522,            0.002304,            0.002674,            0.002674,            0.002674
                 224,            0.028904,            0.033807,           0.0043948,             0.94021,             0.90447,             0.96298,             0.77605,            0.023732,            0.017426,           0.0022889,            0.002641,            0.002641,            0.002641
                 225,            0.028833,            0.034908,           0.0046709,             0.87888,              0.9493,             0.95927,             0.77834,            0.023393,            0.017335,           0.0022663,            0.002608,            0.002608,            0.002608
                 226,            0.027488,            0.033669,           0.0038716,             0.89086,             0.94742,             0.96106,              0.7716,            0.023475,            0.017403,            0.002251,            0.002575,            0.002575,            0.002575
                 227,            0.028719,            0.033691,           0.0042716,              0.8895,             0.94773,             0.95824,             0.77224,            0.023251,            0.017341,           0.0022581,            0.002542,            0.002542,            0.002542
                 228,            0.028905,            0.033461,           0.0042108,             0.89225,             0.95109,              0.9604,             0.77665,            0.023236,            0.017204,           0.0022681,            0.002509,            0.002509,            0.002509
                 229,            0.028616,            0.035172,           0.0041467,             0.89085,             0.95365,             0.96054,             0.77781,             0.02327,            0.017212,           0.0022732,            0.002476,            0.002476,            0.002476
                 230,            0.029097,            0.034597,           0.0042856,             0.88502,             0.95754,             0.96414,             0.77855,            0.023531,            0.017176,           0.0022771,            0.002443,            0.002443,            0.002443
                 231,            0.028305,            0.035996,           0.0039695,              0.8783,             0.95475,             0.96358,             0.77824,            0.023049,            0.017036,           0.0022762,             0.00241,             0.00241,             0.00241
                 232,            0.028907,            0.031955,           0.0045602,             0.88164,             0.95799,             0.96442,             0.76539,            0.023482,            0.017153,           0.0022591,            0.002377,            0.002377,            0.002377
                 233,            0.029254,            0.032135,           0.0038844,             0.92692,             0.92043,             0.96385,             0.77146,              0.0234,            0.017057,           0.0022465,            0.002344,            0.002344,            0.002344
                 234,            0.026802,            0.033584,           0.0035778,             0.92515,             0.91706,             0.96241,              0.7676,            0.023188,            0.016922,           0.0022325,            0.002311,            0.002311,            0.002311
                 235,            0.028652,            0.035477,           0.0045513,             0.92414,             0.91613,              0.9643,             0.77049,             0.02335,               0.017,           0.0022177,            0.002278,            0.002278,            0.002278
                 236,            0.029446,            0.037584,           0.0039383,             0.93126,             0.91849,             0.96273,             0.77448,            0.022828,             0.01691,            0.002205,            0.002245,            0.002245,            0.002245
                 237,            0.027942,            0.031926,           0.0042988,             0.92967,             0.91922,             0.96245,             0.77644,            0.022913,             0.01703,           0.0022036,            0.002212,            0.002212,            0.002212
                 238,            0.029955,            0.035836,           0.0044023,             0.92687,             0.92355,             0.96331,             0.76739,            0.023535,            0.017233,           0.0021935,            0.002179,            0.002179,            0.002179
                 239,            0.028656,            0.031896,           0.0037719,             0.93158,             0.91908,             0.96389,             0.76639,            0.024019,            0.017347,           0.0021763,            0.002146,            0.002146,            0.002146
                 240,            0.029494,            0.033707,           0.0040819,             0.92987,             0.91556,             0.96071,             0.77601,             0.02312,            0.017027,           0.0021659,            0.002113,            0.002113,            0.002113
                 241,            0.028783,            0.039367,           0.0042029,             0.93897,             0.90115,             0.96025,             0.77933,            0.022865,            0.016925,           0.0021581,             0.00208,             0.00208,             0.00208
                 242,            0.028037,            0.035204,           0.0040476,             0.94196,             0.90602,             0.96113,             0.78651,            0.022859,            0.016848,           0.0021481,            0.002047,            0.002047,            0.002047
                 243,            0.027288,            0.033127,           0.0039914,             0.93167,             0.91932,             0.96381,             0.79037,            0.022764,            0.016804,           0.0021321,            0.002014,            0.002014,            0.002014
                 244,            0.027225,             0.03269,           0.0041262,             0.94018,              0.9117,             0.96498,             0.78939,            0.022959,            0.016785,           0.0021245,            0.001981,            0.001981,            0.001981
                 245,            0.027796,            0.033222,            0.003952,             0.93905,             0.90802,             0.96435,             0.80044,            0.022324,            0.016622,           0.0021203,            0.001948,            0.001948,            0.001948
                 246,            0.027863,            0.034249,           0.0035536,             0.94138,             0.90622,             0.96465,             0.78922,             0.02274,             0.01669,           0.0021116,            0.001915,            0.001915,            0.001915
                 247,            0.027848,            0.035663,           0.0039767,             0.93688,             0.91332,             0.96547,             0.79626,            0.022384,            0.016596,           0.0020992,            0.001882,            0.001882,            0.001882
                 248,            0.027477,            0.034371,           0.0042129,             0.92907,             0.92625,             0.95875,             0.79186,            0.022567,            0.016594,           0.0020959,            0.001849,            0.001849,            0.001849
                 249,            0.026705,            0.033282,           0.0036816,             0.93745,             0.91241,             0.95452,             0.79485,            0.022201,             0.01647,           0.0020909,            0.001816,            0.001816,            0.001816
                 250,            0.027703,             0.03333,           0.0040005,             0.88839,             0.95228,             0.95563,             0.79047,            0.022349,            0.016495,           0.0020787,            0.001783,            0.001783,            0.001783
                 251,            0.028418,            0.032097,           0.0039152,             0.89056,             0.95057,             0.95522,             0.78178,            0.022449,            0.016544,            0.002069,             0.00175,             0.00175,             0.00175
                 252,            0.028724,            0.029859,           0.0036371,             0.89814,             0.95074,             0.95762,             0.79632,              0.0221,            0.016473,           0.0020655,            0.001717,            0.001717,            0.001717
                 253,            0.028481,             0.03327,           0.0040954,             0.89653,             0.95081,             0.95822,              0.7772,            0.022868,            0.016629,           0.0020702,            0.001684,            0.001684,            0.001684
                 254,            0.029519,            0.034586,           0.0040975,             0.89802,             0.95437,             0.95935,             0.78404,             0.02268,            0.016689,           0.0020713,            0.001651,            0.001651,            0.001651
                 255,            0.028033,            0.031362,           0.0034871,             0.89814,             0.95109,             0.95823,             0.79354,            0.022398,             0.01655,           0.0020686,            0.001618,            0.001618,            0.001618
                 256,             0.02595,            0.032173,            0.003437,             0.90119,             0.95186,             0.95871,             0.79539,            0.022135,            0.016478,           0.0020592,            0.001585,            0.001585,            0.001585
                 257,              0.0272,            0.029277,           0.0036854,             0.90316,             0.95015,             0.95882,             0.79653,            0.022167,            0.016517,           0.0020549,            0.001552,            0.001552,            0.001552
                 258,            0.026478,            0.029932,           0.0041928,             0.90247,             0.95275,             0.95862,             0.79268,            0.022201,             0.01651,           0.0020482,            0.001519,            0.001519,            0.001519
                 259,            0.028969,            0.036004,           0.0038746,             0.89411,             0.95322,             0.95731,             0.79481,            0.022025,            0.016426,           0.0020458,            0.001486,            0.001486,            0.001486
                 260,            0.026306,            0.030763,           0.0033113,             0.89443,              0.9555,             0.95832,             0.79063,            0.021848,            0.016373,           0.0020441,            0.001453,            0.001453,            0.001453
                 261,            0.026289,            0.030375,           0.0036734,              0.8924,             0.95911,             0.95977,             0.79712,            0.021703,            0.016331,           0.0020442,             0.00142,             0.00142,             0.00142
                 262,            0.026895,            0.031715,           0.0041847,             0.88931,             0.95602,              0.9579,             0.80048,            0.021778,            0.016282,            0.002039,            0.001387,            0.001387,            0.001387
                 263,             0.02675,            0.031944,           0.0041578,             0.93883,             0.91685,             0.95975,             0.79508,            0.022293,            0.016355,           0.0020413,            0.001354,            0.001354,            0.001354
                 264,            0.026902,            0.031004,           0.0037026,             0.94027,             0.91726,             0.95682,             0.80029,            0.021621,            0.016129,           0.0020409,            0.001321,            0.001321,            0.001321
                 265,            0.027583,             0.03303,           0.0039215,             0.93999,             0.91791,             0.95948,             0.79871,            0.021728,            0.016164,           0.0020385,            0.001288,            0.001288,            0.001288
                 266,            0.028594,            0.033176,           0.0044045,             0.94126,             0.91648,             0.95616,             0.80032,            0.021476,             0.01612,            0.002032,            0.001255,            0.001255,            0.001255
                 267,            0.027726,            0.030417,           0.0037256,             0.93425,             0.92744,             0.96545,             0.80267,            0.021908,            0.016159,           0.0020316,            0.001222,            0.001222,            0.001222
                 268,             0.02615,            0.031467,           0.0037098,             0.93961,             0.91991,             0.96566,             0.79875,            0.021603,             0.01607,            0.002031,            0.001189,            0.001189,            0.001189
                 269,            0.026524,            0.035215,           0.0039972,             0.93587,             0.92691,             0.96595,             0.80223,             0.02145,            0.015963,           0.0020291,            0.001156,            0.001156,            0.001156
                 270,            0.026969,            0.032771,           0.0036168,             0.93983,             0.92198,             0.96599,             0.80861,            0.021446,            0.015978,            0.002022,            0.001123,            0.001123,            0.001123
                 271,            0.026439,            0.031775,            0.003431,             0.94106,             0.92209,             0.96605,              0.8118,            0.021271,            0.015922,           0.0020163,             0.00109,             0.00109,             0.00109
                 272,            0.027898,            0.030635,           0.0037923,              0.9315,             0.92937,             0.96659,             0.81117,             0.02118,            0.015895,           0.0020065,            0.001057,            0.001057,            0.001057
                 273,            0.024499,            0.031913,           0.0032082,             0.93409,             0.92824,             0.96666,             0.81113,            0.021232,            0.015924,           0.0020003,            0.001024,            0.001024,            0.001024
                 274,            0.025376,            0.030472,           0.0035292,             0.93568,             0.92635,             0.96649,             0.81483,            0.021164,            0.015835,           0.0019914,            0.000991,            0.000991,            0.000991
                 275,            0.026442,             0.03324,           0.0038384,             0.93744,             0.92386,             0.96618,             0.81529,            0.021107,             0.01581,           0.0019858,            0.000958,            0.000958,            0.000958
                 276,            0.025905,            0.027156,           0.0037109,             0.93019,             0.93194,             0.96672,             0.81565,            0.021098,            0.015807,           0.0019764,            0.000925,            0.000925,            0.000925
                 277,            0.026131,            0.030604,           0.0033931,               0.939,             0.92142,             0.96525,             0.81542,            0.021133,            0.015806,           0.0019671,            0.000892,            0.000892,            0.000892
                 278,             0.02633,              0.0326,           0.0037356,             0.89379,             0.95762,             0.96598,             0.81721,            0.021034,            0.015748,           0.0019578,            0.000859,            0.000859,            0.000859
                 279,            0.026668,            0.033776,           0.0042852,             0.89435,             0.95767,             0.96626,             0.81516,             0.02092,            0.015698,           0.0019478,            0.000826,            0.000826,            0.000826
                 280,             0.02598,            0.029583,           0.0037156,             0.89761,             0.95759,             0.96584,             0.81571,            0.020947,             0.01571,           0.0019377,            0.000793,            0.000793,            0.000793
                 281,            0.026796,            0.031032,           0.0038476,             0.89606,             0.95555,             0.96473,             0.81215,            0.021023,            0.015727,            0.001936,             0.00076,             0.00076,             0.00076
                 282,            0.026325,            0.032846,           0.0033114,             0.89694,             0.95563,             0.96453,             0.81346,            0.020806,            0.015656,           0.0019326,            0.000727,            0.000727,            0.000727
                 283,            0.026506,            0.034889,            0.003917,             0.93797,             0.92928,             0.95865,             0.81313,            0.020791,            0.015609,           0.0019317,            0.000694,            0.000694,            0.000694
                 284,            0.026917,            0.027795,           0.0037185,              0.9375,             0.93057,              0.9661,              0.8177,            0.020808,            0.015596,           0.0019289,            0.000661,            0.000661,            0.000661
                 285,            0.026952,            0.034563,           0.0036627,              0.9458,             0.92106,             0.95836,             0.81459,            0.020878,            0.015623,           0.0019251,            0.000628,            0.000628,            0.000628
                 286,            0.025031,            0.029874,           0.0033282,             0.90037,             0.95555,             0.96512,             0.82004,            0.020816,            0.015558,           0.0019202,            0.000595,            0.000595,            0.000595
                 287,            0.026189,            0.027513,           0.0037221,             0.93411,             0.93224,             0.96643,             0.82522,            0.020698,            0.015517,            0.001917,            0.000562,            0.000562,            0.000562
                 288,            0.025983,             0.03145,           0.0037781,             0.89843,             0.95834,             0.96652,             0.82253,            0.020623,            0.015502,           0.0019109,            0.000529,            0.000529,            0.000529
                 289,            0.024197,            0.029528,           0.0031186,             0.93183,             0.93387,             0.95957,             0.81806,            0.020554,            0.015476,           0.0019059,            0.000496,            0.000496,            0.000496
                 290,            0.024683,            0.027578,           0.0034666,             0.89543,             0.95855,             0.96728,             0.82907,            0.020439,            0.015445,           0.0019024,            0.000463,            0.000463,            0.000463
                 291,            0.025381,            0.029731,           0.0032432,             0.89801,             0.95877,             0.96752,             0.82846,            0.020407,            0.015415,           0.0018971,             0.00043,             0.00043,             0.00043
                 292,            0.027542,             0.03348,           0.0041412,             0.89894,             0.95807,             0.96761,             0.83024,            0.020358,            0.015411,           0.0018944,            0.000397,            0.000397,            0.000397
                 293,             0.02597,            0.033656,           0.0036485,             0.89854,             0.95676,             0.96715,             0.82801,            0.020307,            0.015376,           0.0018934,            0.000364,            0.000364,            0.000364
                 294,            0.025731,            0.028587,           0.0038341,             0.89877,             0.95653,             0.96716,             0.83173,            0.020296,            0.015367,           0.0018909,            0.000331,            0.000331,            0.000331
                 295,            0.025492,            0.029246,           0.0039962,              0.9349,             0.92967,             0.96666,             0.83055,             0.02031,            0.015369,           0.0018904,            0.000298,            0.000298,            0.000298
                 296,            0.024292,            0.026713,           0.0041653,             0.93775,             0.92834,             0.96664,             0.83096,            0.020301,             0.01535,           0.0018892,            0.000265,            0.000265,            0.000265
                 297,            0.024846,            0.031278,           0.0035122,             0.93936,             0.92759,             0.96664,             0.83143,            0.020261,             0.01532,           0.0018866,            0.000232,            0.000232,            0.000232
                 298,            0.023876,            0.028339,            0.003704,             0.89618,             0.95719,             0.96625,             0.82712,            0.020238,            0.015294,           0.0018841,            0.000199,            0.000199,            0.000199
                 299,            0.025486,             0.02969,             0.00388,             0.89603,             0.95744,             0.96645,             0.82499,            0.020267,            0.015281,           0.0018823,            0.000166,            0.000166,            0.000166
